Title,Duration,MPA,Rating,grossWorldWide,directors,writers,stars,genres,countries_origin,filming_locations,Languages,release_date
Puss in Boots: The Last Wish,1h 42m,PG,7.8,481757663.0,"['Joel Crawford', 'Januel Mercado']","['Paul Fisher', 'Tommy Swerdlow', 'Tom Wheeler']","['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén']",Quest,"['United States', 'Japan']",[],"['English', 'Spanish']",2022
Puss in Boots: The Last Wish,1h 42m,PG,7.8,481757663.0,"['Joel Crawford', 'Januel Mercado']","['Paul Fisher', 'Tommy Swerdlow', 'Tom Wheeler']","['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén']",Swashbuckler,"['United States', 'Japan']",[],"['English', 'Spanish']",2022
Puss in Boots: The Last Wish,1h 42m,PG,7.8,481757663.0,"['Joel Crawford', 'Januel Mercado']","['Paul Fisher', 'Tommy Swerdlow', 'Tom Wheeler']","['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén']",Action,"['United States', 'Japan']",[],"['English', 'Spanish']",2022
Puss in Boots: The Last Wish,1h 42m,PG,7.8,481757663.0,"['Joel Crawford', 'Januel Mercado']","['Paul Fisher', 'Tommy Swerdlow', 'Tom Wheeler']","['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén']",Animation,"['United States', 'Japan']",[],"['English', 'Spanish']",2022
Puss in Boots: The Last Wish,1h 42m,PG,7.8,481757663.0,"['Joel Crawford', 'Januel Mercado']","['Paul Fisher', 'Tommy Swerdlow', 'Tom Wheeler']","['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén']",Comedy,"['United States', 'Japan']",[],"['English', 'Spanish']",2022
Puss in Boots: The Last Wish,1h 42m,PG,7.8,481757663.0,"['Joel Crawford', 'Januel Mercado']","['Paul Fisher', 'Tommy Swerdlow', 'Tom Wheeler']","['Antonio Banderas', 'Salma Hayek', 'Harvey Guillén']",Family,"['United States', 'Japan']",[],"['English', 'Spanish']",2022
Death on the Nile,2h 7m,PG-13,6.3,137307235.0,['Kenneth Branagh'],"['Michael Green', 'Agatha Christie']","['Tom Bateman', 'Annette Bening', 'Kenneth Branagh']",Drama,['United States'],"['Aswan, Egypt']","['English', 'French', 'German']",2022
Death on the Nile,2h 7m,PG-13,6.3,137307235.0,['Kenneth Branagh'],"['Michael Green', 'Agatha Christie']","['Tom Bateman', 'Annette Bening', 'Kenneth Branagh']",Mystery,['United States'],"['Aswan, Egypt']","['English', 'French', 'German']",2022
Don't Worry Darling,2h 3m,R,6.3,87609403.0,['Olivia Wilde'],"['Katie Silberman', 'Carey Van Dyke', 'Shane Van Dyke']","['Florence Pugh', 'Harry Styles', 'Chris Pine']",Psychological Thriller,['United States'],"['Palm Springs, California, USA']",['English'],2022
Ambulance,2h 16m,R,6.1,52303589.0,['Michael Bay'],"['Chris Fedak', 'Laurits Munch-Petersen', 'Lars Andreas Pedersen']","['Jake Gyllenhaal', 'Yahya Abdul-Mateen II', 'Eiza González']",Crime,"['United States', 'Japan']","['Grand Central Market - 317 S. Broadway, Downtown, Los Angeles, California, USA']","['English', 'Spanish', 'Cantonese']",2022
Ambulance,2h 16m,R,6.1,52303589.0,['Michael Bay'],"['Chris Fedak', 'Laurits Munch-Petersen', 'Lars Andreas Pedersen']","['Jake Gyllenhaal', 'Yahya Abdul-Mateen II', 'Eiza González']",Drama,"['United States', 'Japan']","['Grand Central Market - 317 S. Broadway, Downtown, Los Angeles, California, USA']","['English', 'Spanish', 'Cantonese']",2022
Ambulance,2h 16m,R,6.1,52303589.0,['Michael Bay'],"['Chris Fedak', 'Laurits Munch-Petersen', 'Lars Andreas Pedersen']","['Jake Gyllenhaal', 'Yahya Abdul-Mateen II', 'Eiza González']",Thriller,"['United States', 'Japan']","['Grand Central Market - 317 S. Broadway, Downtown, Los Angeles, California, USA']","['English', 'Spanish', 'Cantonese']",2022
The Blackening,1h 37m,R,6.0,18169453.0,['Tim Story'],"['Tracy Oliver', 'Dewayne Perkins']","['Grace Byers', 'Jermaine Fowler', 'Melvin Gregg']",Mystery,['United States'],[],['English'],2022
The Blackening,1h 37m,R,6.0,18169453.0,['Tim Story'],"['Tracy Oliver', 'Dewayne Perkins']","['Grace Byers', 'Jermaine Fowler', 'Melvin Gregg']",Thriller,['United States'],[],['English'],2022
The Whale,1h 57m,R,7.6,57615635.0,['Darren Aronofsky'],['Samuel D. Hunter'],"['Brendan Fraser', 'Sadie Sink', 'Ty Simpkins']",Epic,['United States'],"['Newburgh, New York, USA']",['English'],2022
Blacklight,1h 44m,PG-13,4.8,15902207.0,['Mark Williams'],"['Nick May', 'Mark Williams', 'Brandon Reavis']","['Liam Neeson', 'Aidan Quinn', 'Taylor John Smith']",Action,"['United States', 'Australia', 'China']","['Canberra, Australian Capital Territory, Australia']",['English'],2022
Blacklight,1h 44m,PG-13,4.8,15902207.0,['Mark Williams'],"['Nick May', 'Mark Williams', 'Brandon Reavis']","['Liam Neeson', 'Aidan Quinn', 'Taylor John Smith']",Drama,"['United States', 'Australia', 'China']","['Canberra, Australian Capital Territory, Australia']",['English'],2022
Blacklight,1h 44m,PG-13,4.8,15902207.0,['Mark Williams'],"['Nick May', 'Mark Williams', 'Brandon Reavis']","['Liam Neeson', 'Aidan Quinn', 'Taylor John Smith']",Thriller,"['United States', 'Australia', 'China']","['Canberra, Australian Capital Territory, Australia']",['English'],2022
Brahmastra Part One: Shiva,2h 47m,Not Rated,5.6,50164785.0,['Ayan Mukerji'],"['Hussain Dalal', 'Ayan Mukerji']","['Amitabh Bachchan', 'Ranbir Kapoor', 'Alia Bhatt']",Fantasy,"['India', 'United Kingdom', 'United States']","['Sikkim, India']","['Hindi', 'English']",2022
Bones and All,2h 11m,R,6.8,15234907.0,['Luca Guadagnino'],"['David Kajganich', 'Camille DeAngelis']","['Timothée Chalamet', 'Taylor Russell', 'Mark Rylance']",Coming-of-Age,"['Italy', 'United States']","['University of Cincinnati, Zimmer Hall - 315 College Drive, Cincinnati, Ohio, USA']",['English'],2022
Bones and All,2h 11m,R,6.8,15234907.0,['Luca Guadagnino'],"['David Kajganich', 'Camille DeAngelis']","['Timothée Chalamet', 'Taylor Russell', 'Mark Rylance']",Road Trip,"['Italy', 'United States']","['University of Cincinnati, Zimmer Hall - 315 College Drive, Cincinnati, Ohio, USA']",['English'],2022
Fall,1h 47m,PG-13,6.4,16910423.0,['Scott Mann'],"['Jonathan Frank', 'Scott Mann']","['Grace Caroline Currey', 'Virginia Gardner', 'Mason Gooding']",Action,"['United Kingdom', 'United States']","['Shadow Mountains, Mojave Desert, California, USA']",['English'],2022
Fall,1h 47m,PG-13,6.4,16910423.0,['Scott Mann'],"['Jonathan Frank', 'Scott Mann']","['Grace Caroline Currey', 'Virginia Gardner', 'Mason Gooding']",Thriller,"['United Kingdom', 'United States']","['Shadow Mountains, Mojave Desert, California, USA']",['English'],2022
BTS Permission to Dance on Stage - Seoul: Live Viewing,3h 15m,TV-14,7.9,32600000.0,['Ha Jung Jae'],[],['BTS'],Concert,[],[],[],2022
Mack & Rita,1h 34m,PG-13,4.8,2707837.0,['Katie Aselton'],"['Madeline Walter', 'Paul Welsh']","['Diane Keaton', 'Elizabeth Lail', 'Molly Duplass']",Comedy,"['United States', 'Luxembourg']","['Los Angeles, California, USA']",['English'],2022
Mack & Rita,1h 34m,PG-13,4.8,2707837.0,['Katie Aselton'],"['Madeline Walter', 'Paul Welsh']","['Diane Keaton', 'Elizabeth Lail', 'Molly Duplass']",Fantasy,"['United States', 'Luxembourg']","['Los Angeles, California, USA']",['English'],2022
Studio 666,1h 46m,R,5.6,3018515.0,['BJ McDonnell'],"['Dave Grohl', 'Jeff Buhler', 'Rebecca Hughes']","['Dave Grohl', 'Nate Mendel', 'Pat Smear']",Dark Comedy,['United States'],"['Los Angeles, California, USA']",['English'],2022
Decision to Leave,2h 19m,,7.3,22026067.0,['Park Chan-wook'],"['Park Chan-wook', 'Chung Seo-kyung']","['Park Hae-il', 'Tang Wei', 'Lee Jung-hyun']",Romance,['South Korea'],"['Songgwangsa Temple, Suncheon-si, Jeollanam-do, South Korea']","['Korean', 'Mandarin', 'English']",2022
Decision to Leave,2h 19m,,7.3,22026067.0,['Park Chan-wook'],"['Park Chan-wook', 'Chung Seo-kyung']","['Park Hae-il', 'Tang Wei', 'Lee Jung-hyun']",Thriller,['South Korea'],"['Songgwangsa Temple, Suncheon-si, Jeollanam-do, South Korea']","['Korean', 'Mandarin', 'English']",2022
Emily the Criminal,1h 37m,R,6.7,2157673.0,['John Patton Ford'],['John Patton Ford'],"['Aubrey Plaza', 'Theo Rossi', 'Bernardo Badillo']",Heist,['United States'],"['Puerto Vallarta, Jalisco, Mexico']","['English', 'Arabic', 'Spanish', 'Korean']",2022
Armageddon Time,1h 54m,R,6.5,6538820.0,['James Gray'],['James Gray'],"['Anne Hathaway', 'Jeremy Strong', 'Banks Repeta']",Period Drama,"['United States', 'Brazil']","['Teaneck, New Jersey, USA']",['English'],2022
Armageddon Time,1h 54m,R,6.5,6538820.0,['James Gray'],['James Gray'],"['Anne Hathaway', 'Jeremy Strong', 'Banks Repeta']",Drama,"['United States', 'Brazil']","['Teaneck, New Jersey, USA']",['English'],2022
Radhe Shyam,2h 18m,,5.2,15954804.0,['K.K. Radhakrishna Kumar'],"['Abbas Dalal', 'Hussain Dalal', 'Madhan Karky']","['Prabhas', 'Pooja Hegde', 'Bhagyashree Patwardhan']",Romance,['India'],"['Turin, Piedmont, Italy']","['Hindi', 'Telugu']",2022
Spoiler Alert,1h 52m,PG-13,7.3,1434850.0,['Michael Showalter'],"['David Marshall Grant', 'Dan Savage', 'Michael Ausiello']","['Jim Parsons', 'Ben Aldridge', 'Josh Pais']",Comedy,['United States'],[],['English'],2022
